,sura_num,aya_in_sura,aya_num,words_in_aya,word_num,uthmani,uthmani_min
1485,2,286,89,26,14,عَلَى,عَلَى
1486,2,286,89,26,15,ٱلَّذِينَ,الَّذينَ
1487,2,286,89,26,16,كَفَرُوا۟,كَفَروا
1488,2,286,89,26,17,فَلَمَّا,فَلَمّا
1489,2,286,89,26,18,جَآءَهُم,جاءَهُم
1490,2,286,89,26,19,مَّا,ما
1491,2,286,89,26,20,عَرَفُوا۟,عَرَفوا
1492,2,286,89,26,21,كَفَرُوا۟,كَفَروا
1493,2,286,89,26,22,بِهِۦ,بِهِ
1494,2,286,89,26,23,فَلَعْنَةُ,فَلَعنَةُ
1495,2,286,89,26,24,ٱللَّهِ,اللَّهِ
1496,2,286,89,26,25,عَلَى,عَلَى
1497,2,286,89,26,26,ٱلْكَٰفِرِينَ,الكٰفِرينَ
1498,2,286,90,27,1,بِئْسَمَا,بِئسَمَا
1499,2,286,90,27,2,ٱشْتَرَوْا۟,اشتَرَوا
1500,2,286,90,27,3,بِهِۦٓ,بِهِ
1501,2,286,90,27,4,أَنفُسَهُمْ,أَنفُسَهُم
1502,2,286,90,27,5,أَن,أَن
1503,2,286,90,27,6,يَكْفُرُوا۟,يَكفُروا
1504,2,286,90,27,7,بِمَآ,بِما
1505,2,286,90,27,8,أَنزَلَ,أَنزَلَ
1506,2,286,90,27,9,ٱللَّهُ,اللَّهُ
1507,2,286,90,27,10,بَغْيًا,بَغيًا
1508,2,286,90,27,11,أَن,أَن
1509,2,286,90,27,12,يُنَزِّلَ,يُنَزِّلَ
1510,2,286,90,27,13,ٱللَّهُ,اللَّهُ
1511,2,286,90,27,14,مِن,مِن
1512,2,286,90,27,15,فَضْلِهِۦ,فَضلِهِ
1513,2,286,90,27,16,عَلَىٰ,عَلىٰ
1514,2,286,90,27,17,مَن,مَن
1515,2,286,90,27,18,يَشَآءُ,يَشاءُ
1516,2,286,90,27,19,مِنْ,مِن
1517,2,286,90,27,20,عِبَادِهِۦ,عِبادِهِ
1518,2,286,90,27,21,فَبَآءُو,فَباءو
1519,2,286,90,27,22,بِغَضَبٍ,بِغَضَبٍ
1520,2,286,90,27,23,عَلَىٰ,عَلىٰ
1521,2,286,90,27,24,غَضَبٍ,غَضَبٍ
1522,2,286,90,27,25,وَلِلْكَٰفِرِينَ,وَلِلكٰفِرينَ
1523,2,286,90,27,26,عَذَابٌ,عَذابٌ
1524,2,286,90,27,27,مُّهِينٌ,مُهينٌ
1525,2,286,91,30,1,وَإِذَا,وَإِذا
1526,2,286,91,30,2,قِيلَ,قيلَ
1527,2,286,91,30,3,لَهُمْ,لَهُم
1528,2,286,91,30,4,ءَامِنُوا۟,ءامِنوا
1529,2,286,91,30,5,بِمَآ,بِما
1530,2,286,91,30,6,أَنزَلَ,أَنزَلَ
1531,2,286,91,30,7,ٱللَّهُ,اللَّهُ
1532,2,286,91,30,8,قَالُوا۟,قالوا
1533,2,286,91,30,9,نُؤْمِنُ,نُؤمِنُ
1534,2,286,91,30,10,بِمَآ,بِما
1535,2,286,91,30,11,أُنزِلَ,أُنزِلَ
1536,2,286,91,30,12,عَلَيْنَا,عَلَينا
1537,2,286,91,30,13,وَيَكْفُرُونَ,وَيَكفُرونَ
1538,2,286,91,30,14,بِمَا,بِما
1539,2,286,91,30,15,وَرَآءَهُۥ,وَراءَهُ
1540,2,286,91,30,16,وَهُوَ,وَهُوَ
1541,2,286,91,30,17,ٱلْحَقُّ,الحَقُّ
1542,2,286,91,30,18,مُصَدِّقًا,مُصَدِّقًا
1543,2,286,91,30,19,لِّمَا,لِما
1544,2,286,91,30,20,مَعَهُمْ,مَعَهُم
1545,2,286,91,30,21,قُلْ,قُل
1546,2,286,91,30,22,فَلِمَ,فَلِمَ
1547,2,286,91,30,23,تَقْتُلُونَ,تَقتُلونَ
1548,2,286,91,30,24,أَنۢبِيَآءَ,أَنبِياءَ
1549,2,286,91,30,25,ٱللَّهِ,اللَّهِ
1550,2,286,91,30,26,مِن,مِن
1551,2,286,91,30,27,قَبْلُ,قَبلُ
1552,2,286,91,30,28,إِن,إِن
1553,2,286,91,30,29,كُنتُم,كُنتُم
1554,2,286,91,30,30,مُّؤْمِنِينَ,مُؤمِنينَ
1555,2,286,92,11,1,وَلَقَدْ,وَلَقَد
1556,2,286,92,11,2,جَآءَكُم,جاءَكُم
1557,2,286,92,11,3,مُّوسَىٰ,موسىٰ
1558,2,286,92,11,4,بِٱلْبَيِّنَٰتِ,بِالبَيِّنٰتِ
1559,2,286,92,11,5,ثُمَّ,ثُمَّ
1560,2,286,92,11,6,ٱتَّخَذْتُمُ,اتَّخَذتُمُ
1561,2,286,92,11,7,ٱلْعِجْلَ,العِجلَ
1562,2,286,92,11,8,مِنۢ,مِن
1563,2,286,92,11,9,بَعْدِهِۦ,بَعدِهِ
1564,2,286,92,11,10,وَأَنتُمْ,وَأَنتُم
1565,2,286,92,11,11,ظَٰلِمُونَ,ظٰلِمونَ
1566,2,286,93,27,1,وَإِذْ,وَإِذ
1567,2,286,93,27,2,أَخَذْنَا,أَخَذنا
1568,2,286,93,27,3,مِيثَٰقَكُمْ,ميثٰقَكُم
1569,2,286,93,27,4,وَرَفَعْنَا,وَرَفَعنا
1570,2,286,93,27,5,فَوْقَكُمُ,فَوقَكُمُ
1571,2,286,93,27,6,ٱلطُّورَ,الطّورَ
1572,2,286,93,27,7,خُذُوا۟,خُذوا
1573,2,286,93,27,8,مَآ,ما
1574,2,286,93,27,9,ءَاتَيْنَٰكُم,ءاتَينٰكُم
1575,2,286,93,27,10,بِقُوَّةٍ,بِقُوَّةٍ
1576,2,286,93,27,11,وَٱسْمَعُوا۟,وَاسمَعوا
1577,2,286,93,27,12,قَالُوا۟,قالوا
1578,2,286,93,27,13,سَمِعْنَا,سَمِعنا
1579,2,286,93,27,14,وَعَصَيْنَا,وَعَصَينا
1580,2,286,93,27,15,وَأُشْرِبُوا۟,وَأُشرِبوا
1581,2,286,93,27,16,فِى,فى
1582,2,286,93,27,17,قُلُوبِهِمُ,قُلوبِهِمُ
1583,2,286,93,27,18,ٱلْعِجْلَ,العِجلَ
1584,2,286,93,27,19,بِكُفْرِهِمْ,بِكُفرِهِم
1585,2,286,93,27,20,قُلْ,قُل
1586,2,286,93,27,21,بِئْسَمَا,بِئسَما
1587,2,286,93,27,22,يَأْمُرُكُم,يَأمُرُكُم
1588,2,286,93,27,23,بِهِۦٓ,بِهِ
1589,2,286,93,27,24,إِيمَٰنُكُمْ,إيمٰنُكُم
1590,2,286,93,27,25,إِن,إِن
1591,2,286,93,27,26,كُنتُم,كُنتُم
1592,2,286,93,27,27,مُّؤْمِنِينَ,مُؤمِنينَ
1593,2,286,94,17,1,قُلْ,قُل
1594,2,286,94,17,2,إِن,إِن
1595,2,286,94,17,3,كَانَتْ,كانَت
1596,2,286,94,17,4,لَكُمُ,لَكُمُ
1597,2,286,94,17,5,ٱلدَّارُ,الدّارُ
1598,2,286,94,17,6,ٱلْءَاخِرَةُ,الءاخِرَةُ
1599,2,286,94,17,7,عِندَ,عِندَ
1600,2,286,94,17,8,ٱللَّهِ,اللَّهِ
1601,2,286,94,17,9,خَالِصَةً,خالِصَةً
1602,2,286,94,17,10,مِّن,مِن
1603,2,286,94,17,11,دُونِ,دونِ
1604,2,286,94,17,12,ٱلنَّاسِ,النّاسِ
1605,2,286,94,17,13,فَتَمَنَّوُا۟,فَتَمَنَّوُا
1606,2,286,94,17,14,ٱلْمَوْتَ,المَوتَ
1607,2,286,94,17,15,إِن,إِن
1608,2,286,94,17,16,كُنتُمْ,كُنتُم
1609,2,286,94,17,17,صَٰدِقِينَ,صٰدِقينَ
1610,2,286,95,9,1,وَلَن,وَلَن
1611,2,286,95,9,2,يَتَمَنَّوْهُ,يَتَمَنَّوهُ
1612,2,286,95,9,3,أَبَدًۢا,أَبَدًا
1613,2,286,95,9,4,بِمَا,بِما
1614,2,286,95,9,5,قَدَّمَتْ,قَدَّمَت
1615,2,286,95,9,6,أَيْدِيهِمْ,أَيديهِم
1616,2,286,95,9,7,وَٱللَّهُ,وَاللَّهُ
1617,2,286,95,9,8,عَلِيمٌۢ,عَليمٌ
1618,2,286,95,9,9,بِٱلظَّٰلِمِينَ,بِالظّٰلِمينَ
1619,2,286,96,25,1,وَلَتَجِدَنَّهُمْ,وَلَتَجِدَنَّهُم
1620,2,286,96,25,2,أَحْرَصَ,أَحرَصَ
1621,2,286,96,25,3,ٱلنَّاسِ,النّاسِ
1622,2,286,96,25,4,عَلَىٰ,عَلىٰ
1623,2,286,96,25,5,حَيَوٰةٍ,حَيوٰةٍ
1624,2,286,96,25,6,وَمِنَ,وَمِنَ
1625,2,286,96,25,7,ٱلَّذِينَ,الَّذينَ
1626,2,286,96,25,8,أَشْرَكُوا۟,أَشرَكوا
1627,2,286,96,25,9,يَوَدُّ,يَوَدُّ
1628,2,286,96,25,10,أَحَدُهُمْ,أَحَدُهُم
1629,2,286,96,25,11,لَوْ,لَو
1630,2,286,96,25,12,يُعَمَّرُ,يُعَمَّرُ
1631,2,286,96,25,13,أَلْفَ,أَلفَ
1632,2,286,96,25,14,سَنَةٍ,سَنَةٍ
1633,2,286,96,25,15,وَمَا,وَما
1634,2,286,96,25,16,هُوَ,هُوَ
1635,2,286,96,25,17,بِمُزَحْزِحِهِۦ,بِمُزَحزِحِهِ
1636,2,286,96,25,18,مِنَ,مِنَ
1637,2,286,96,25,19,ٱلْعَذَابِ,العَذابِ
1638,2,286,96,25,20,أَن,أَن
1639,2,286,96,25,21,يُعَمَّرَ,يُعَمَّرَ
1640,2,286,96,25,22,وَٱللَّهُ,وَاللَّهُ
1641,2,286,96,25,23,بَصِيرٌۢ,بَصيرٌ
1642,2,286,96,25,24,بِمَا,بِما
1643,2,286,96,25,25,يَعْمَلُونَ,يَعمَلونَ
1644,2,286,97,18,1,قُلْ,قُل
1645,2,286,97,18,2,مَن,مَن
1646,2,286,97,18,3,كَانَ,كانَ
1647,2,286,97,18,4,عَدُوًّا,عَدُوًّا
1648,2,286,97,18,5,لِّجِبْرِيلَ,لِجِبريلَ
1649,2,286,97,18,6,فَإِنَّهُۥ,فَإِنَّهُ
1650,2,286,97,18,7,نَزَّلَهُۥ,نَزَّلَهُ
1651,2,286,97,18,8,عَلَىٰ,عَلىٰ
1652,2,286,97,18,9,قَلْبِكَ,قَلبِكَ
1653,2,286,97,18,10,بِإِذْنِ,بِإِذنِ
1654,2,286,97,18,11,ٱللَّهِ,اللَّهِ
1655,2,286,97,18,12,مُصَدِّقًا,مُصَدِّقًا
1656,2,286,97,18,13,لِّمَا,لِما
1657,2,286,97,18,14,بَيْنَ,بَينَ
1658,2,286,97,18,15,يَدَيْهِ,يَدَيهِ
1659,2,286,97,18,16,وَهُدًى,وَهُدًى
1660,2,286,97,18,17,وَبُشْرَىٰ,وَبُشرىٰ
1661,2,286,97,18,18,لِلْمُؤْمِنِينَ,لِلمُؤمِنينَ
1662,2,286,98,12,1,مَن,مَن
1663,2,286,98,12,2,كَانَ,كانَ
1664,2,286,98,12,3,عَدُوًّا,عَدُوًّا
1665,2,286,98,12,4,لِّلَّهِ,لِلَّهِ
1666,2,286,98,12,5,وَمَلَٰٓئِكَتِهِۦ,وَمَلٰئِكَتِهِ
1667,2,286,98,12,6,وَرُسُلِهِۦ,وَرُسُلِهِ
1668,2,286,98,12,7,وَجِبْرِيلَ,وَجِبريلَ
1669,2,286,98,12,8,وَمِيكَىٰلَ,وَميكىٰلَ
1670,2,286,98,12,9,فَإِنَّ,فَإِنَّ
1671,2,286,98,12,10,ٱللَّهَ,اللَّهَ
1672,2,286,98,12,11,عَدُوٌّ,عَدُوٌّ
1673,2,286,98,12,12,لِّلْكَٰفِرِينَ,لِلكٰفِرينَ
1674,2,286,99,10,1,وَلَقَدْ,وَلَقَد
1675,2,286,99,10,2,أَنزَلْنَآ,أَنزَلنا
1676,2,286,99,10,3,إِلَيْكَ,إِلَيكَ
1677,2,286,99,10,4,ءَايَٰتٍۭ,ءايٰتٍ
1678,2,286,99,10,5,بَيِّنَٰتٍ,بَيِّنٰتٍ
1679,2,286,99,10,6,وَمَا,وَما
1680,2,286,99,10,7,يَكْفُرُ,يَكفُرُ
1681,2,286,99,10,8,بِهَآ,بِها
1682,2,286,99,10,9,إِلَّا,إِلَّا
1683,2,286,99,10,10,ٱلْفَٰسِقُونَ,الفٰسِقونَ
1684,2,286,100,10,1,أَوَكُلَّمَا,أَوَكُلَّما
1685,2,286,100,10,2,عَٰهَدُوا۟,عٰهَدوا
1686,2,286,100,10,3,عَهْدًا,عَهدًا
1687,2,286,100,10,4,نَّبَذَهُۥ,نَبَذَهُ
1688,2,286,100,10,5,فَرِيقٌ,فَريقٌ
1689,2,286,100,10,6,مِّنْهُم,مِنهُم
1690,2,286,100,10,7,بَلْ,بَل
1691,2,286,100,10,8,أَكْثَرُهُمْ,أَكثَرُهُم
1692,2,286,100,10,9,لَا,لا
1693,2,286,100,10,10,يُؤْمِنُونَ,يُؤمِنونَ
1694,2,286,101,22,1,وَلَمَّا,وَلَمّا
1695,2,286,101,22,2,جَآءَهُمْ,جاءَهُم
1696,2,286,101,22,3,رَسُولٌ,رَسولٌ
1697,2,286,101,22,4,مِّنْ,مِن
1698,2,286,101,22,5,عِندِ,عِندِ
1699,2,286,101,22,6,ٱللَّهِ,اللَّهِ
1700,2,286,101,22,7,مُصَدِّقٌ,مُصَدِّقٌ
1701,2,286,101,22,8,لِّمَا,لِما
1702,2,286,101,22,9,مَعَهُمْ,مَعَهُم
1703,2,286,101,22,10,نَبَذَ,نَبَذَ
1704,2,286,101,22,11,فَرِيقٌ,فَريقٌ
1705,2,286,101,22,12,مِّنَ,مِنَ
1706,2,286,101,22,13,ٱلَّذِينَ,الَّذينَ
1707,2,286,101,22,14,أُوتُوا۟,أوتُوا
1708,2,286,101,22,15,ٱلْكِتَٰبَ,الكِتٰبَ
1709,2,286,101,22,16,كِتَٰبَ,كِتٰبَ
1710,2,286,101,22,17,ٱللَّهِ,اللَّهِ
1711,2,286,101,22,18,وَرَآءَ,وَراءَ
1712,2,286,101,22,19,ظُهُورِهِمْ,ظُهورِهِم
1713,2,286,101,22,20,كَأَنَّهُمْ,كَأَنَّهُم
1714,2,286,101,22,21,لَا,لا
1715,2,286,101,22,22,يَعْلَمُونَ,يَعلَمونَ
1716,2,286,102,74,1,وَٱتَّبَعُوا۟,وَاتَّبَعوا
1717,2,286,102,74,2,مَا,ما
1718,2,286,102,74,3,تَتْلُوا۟,تَتلُوا
1719,2,286,102,74,4,ٱلشَّيَٰطِينُ,الشَّيٰطينُ
1720,2,286,102,74,5,عَلَىٰ,عَلىٰ
1721,2,286,102,74,6,مُلْكِ,مُلكِ
1722,2,286,102,74,7,سُلَيْمَٰنَ,سُلَيمٰنَ
1723,2,286,102,74,8,وَمَا,وَما
1724,2,286,102,74,9,كَفَرَ,كَفَرَ
1725,2,286,102,74,10,سُلَيْمَٰنُ,سُلَيمٰنُ
1726,2,286,102,74,11,وَلَٰكِنَّ,وَلٰكِنَّ
1727,2,286,102,74,12,ٱلشَّيَٰطِينَ,الشَّيٰطينَ
1728,2,286,102,74,13,كَفَرُوا۟,كَفَروا
1729,2,286,102,74,14,يُعَلِّمُونَ,يُعَلِّمونَ
1730,2,286,102,74,15,ٱلنَّاسَ,النّاسَ
1731,2,286,102,74,16,ٱلسِّحْرَ,السِّحرَ
1732,2,286,102,74,17,وَمَآ,وَما
1733,2,286,102,74,18,أُنزِلَ,أُنزِلَ
1734,2,286,102,74,19,عَلَى,عَلَى
1735,2,286,102,74,20,ٱلْمَلَكَيْنِ,المَلَكَينِ
1736,2,286,102,74,21,بِبَابِلَ,بِبابِلَ
1737,2,286,102,74,22,هَٰرُوتَ,هٰروتَ
1738,2,286,102,74,23,وَمَٰرُوتَ,وَمٰروتَ
1739,2,286,102,74,24,وَمَا,وَما
1740,2,286,102,74,25,يُعَلِّمَانِ,يُعَلِّمانِ
1741,2,286,102,74,26,مِنْ,مِن
1742,2,286,102,74,27,أَحَدٍ,أَحَدٍ
1743,2,286,102,74,28,حَتَّىٰ,حَتّىٰ
1744,2,286,102,74,29,يَقُولَآ,يَقولا
1745,2,286,102,74,30,إِنَّمَا,إِنَّما
1746,2,286,102,74,31,نَحْنُ,نَحنُ
1747,2,286,102,74,32,فِتْنَةٌ,فِتنَةٌ
1748,2,286,102,74,33,فَلَا,فَلا
1749,2,286,102,74,34,تَكْفُرْ,تَكفُر
1750,2,286,102,74,35,فَيَتَعَلَّمُونَ,فَيَتَعَلَّمونَ
1751,2,286,102,74,36,مِنْهُمَا,مِنهُما
1752,2,286,102,74,37,مَا,ما
1753,2,286,102,74,38,يُفَرِّقُونَ,يُفَرِّقونَ
1754,2,286,102,74,39,بِهِۦ,بِهِ
1755,2,286,102,74,40,بَيْنَ,بَينَ
1756,2,286,102,74,41,ٱلْمَرْءِ,المَرءِ
1757,2,286,102,74,42,وَزَوْجِهِۦ,وَزَوجِهِ
1758,2,286,102,74,43,وَمَا,وَما
1759,2,286,102,74,44,هُم,هُم
1760,2,286,102,74,45,بِضَآرِّينَ,بِضارّينَ
1761,2,286,102,74,46,بِهِۦ,بِهِ
1762,2,286,102,74,47,مِنْ,مِن
1763,2,286,102,74,48,أَحَدٍ,أَحَدٍ
1764,2,286,102,74,49,إِلَّا,إِلّا
1765,2,286,102,74,50,بِإِذْنِ,بِإِذنِ
1766,2,286,102,74,51,ٱللَّهِ,اللَّهِ
1767,2,286,102,74,52,وَيَتَعَلَّمُونَ,وَيَتَعَلَّمونَ
1768,2,286,102,74,53,مَا,ما
1769,2,286,102,74,54,يَضُرُّهُمْ,يَضُرُّهُم
1770,2,286,102,74,55,وَلَا,وَلا
1771,2,286,102,74,56,يَنفَعُهُمْ,يَنفَعُهُم
1772,2,286,102,74,57,وَلَقَدْ,وَلَقَد
1773,2,286,102,74,58,عَلِمُوا۟,عَلِموا
1774,2,286,102,74,59,لَمَنِ,لَمَنِ
1775,2,286,102,74,60,ٱشْتَرَىٰهُ,اشتَرىٰهُ
1776,2,286,102,74,61,مَا,ما
1777,2,286,102,74,62,لَهُۥ,لَهُ
1778,2,286,102,74,63,فِى,فِى
1779,2,286,102,74,64,ٱلْءَاخِرَةِ,الءاخِرَةِ
1780,2,286,102,74,65,مِنْ,مِن
1781,2,286,102,74,66,خَلَٰقٍ,خَلٰقٍ
1782,2,286,102,74,67,وَلَبِئْسَ,وَلَبِئسَ
1783,2,286,102,74,68,مَا,ما
1784,2,286,102,74,69,شَرَوْا۟,شَرَوا
1785,2,286,102,74,70,بِهِۦٓ,بِهِ
1786,2,286,102,74,71,أَنفُسَهُمْ,أَنفُسَهُم
1787,2,286,102,74,72,لَوْ,لَو
1788,2,286,102,74,73,كَانُوا۟,كانوا
1789,2,286,102,74,74,يَعْلَمُونَ,يَعلَمونَ
1790,2,286,103,12,1,وَلَوْ,وَلَو
1791,2,286,103,12,2,أَنَّهُمْ,أَنَّهُم
1792,2,286,103,12,3,ءَامَنُوا۟,ءامَنوا
1793,2,286,103,12,4,وَٱتَّقَوْا۟,وَاتَّقَوا
1794,2,286,103,12,5,لَمَثُوبَةٌ,لَمَثوبَةٌ
1795,2,286,103,12,6,مِّنْ,مِن
1796,2,286,103,12,7,عِندِ,عِندِ
1797,2,286,103,12,8,ٱللَّهِ,اللَّهِ
1798,2,286,103,12,9,خَيْرٌ,خَيرٌ
1799,2,286,103,12,10,لَّوْ,لَو
1800,2,286,103,12,11,كَانُوا۟,كانوا
1801,2,286,103,12,12,يَعْلَمُونَ,يَعلَمونَ
1802,2,286,104,12,1,يَٰٓأَيُّهَا,يٰأَيُّهَا
1803,2,286,104,12,2,ٱلَّذِينَ,الَّذينَ
1804,2,286,104,12,3,ءَامَنُوا۟,ءامَنوا
1805,2,286,104,12,4,لَا,لا
1806,2,286,104,12,5,تَقُولُوا۟,تَقولوا
1807,2,286,104,12,6,رَٰعِنَا,رٰعِنا
1808,2,286,104,12,7,وَقُولُوا۟,وَقولُوا
1809,2,286,104,12,8,ٱنظُرْنَا,انظُرنا
1810,2,286,104,12,9,وَٱسْمَعُوا۟,وَاسمَعوا
1811,2,286,104,12,10,وَلِلْكَٰفِرِينَ,وَلِلكٰفِرينَ
1812,2,286,104,12,11,عَذَابٌ,عَذابٌ
1813,2,286,104,12,12,أَلِيمٌ,أَليمٌ
1814,2,286,105,25,1,مَّا,ما
1815,2,286,105,25,2,يَوَدُّ,يَوَدُّ
1816,2,286,105,25,3,ٱلَّذِينَ,الَّذينَ
1817,2,286,105,25,4,كَفَرُوا۟,كَفَروا
1818,2,286,105,25,5,مِنْ,مِن
1819,2,286,105,25,6,أَهْلِ,أَهلِ
1820,2,286,105,25,7,ٱلْكِتَٰبِ,الكِتٰبِ
1821,2,286,105,25,8,وَلَا,وَلَا
1822,2,286,105,25,9,ٱلْمُشْرِكِينَ,المُشرِكينَ
1823,2,286,105,25,10,أَن,أَن
1824,2,286,105,25,11,يُنَزَّلَ,يُنَزَّلَ
1825,2,286,105,25,12,عَلَيْكُم,عَلَيكُم
1826,2,286,105,25,13,مِّنْ,مِن
1827,2,286,105,25,14,خَيْرٍ,خَيرٍ
1828,2,286,105,25,15,مِّن,مِن
1829,2,286,105,25,16,رَّبِّكُمْ,رَبِّكُم
1830,2,286,105,25,17,وَٱللَّهُ,وَاللَّهُ
1831,2,286,105,25,18,يَخْتَصُّ,يَختَصُّ
1832,2,286,105,25,19,بِرَحْمَتِهِۦ,بِرَحمَتِهِ
1833,2,286,105,25,20,مَن,مَن
1834,2,286,105,25,21,يَشَآءُ,يَشاءُ
1835,2,286,105,25,22,وَٱللَّهُ,وَاللَّهُ
1836,2,286,105,25,23,ذُو,ذُو
1837,2,286,105,25,24,ٱلْفَضْلِ,الفَضلِ
1838,2,286,105,25,25,ٱلْعَظِيمِ,العَظيمِ
1839,2,286,106,19,1,مَا,ما
1840,2,286,106,19,2,نَنسَخْ,نَنسَخ
1841,2,286,106,19,3,مِنْ,مِن
1842,2,286,106,19,4,ءَايَةٍ,ءايَةٍ
1843,2,286,106,19,5,أَوْ,أَو
1844,2,286,106,19,6,نُنسِهَا,نُنسِها
1845,2,286,106,19,7,نَأْتِ,نَأتِ
1846,2,286,106,19,8,بِخَيْرٍ,بِخَيرٍ
1847,2,286,106,19,9,مِّنْهَآ,مِنها
1848,2,286,106,19,10,أَوْ,أَو
1849,2,286,106,19,11,مِثْلِهَآ,مِثلِها
1850,2,286,106,19,12,أَلَمْ,أَلَم
1851,2,286,106,19,13,تَعْلَمْ,تَعلَم
1852,2,286,106,19,14,أَنَّ,أَنَّ
1853,2,286,106,19,15,ٱللَّهَ,اللَّهَ
1854,2,286,106,19,16,عَلَىٰ,عَلىٰ
1855,2,286,106,19,17,كُلِّ,كُلِّ
1856,2,286,106,19,18,شَىْءٍ,شَيءٍ
1857,2,286,106,19,19,قَدِيرٌ,قَديرٌ
1858,2,286,107,17,1,أَلَمْ,أَلَم
1859,2,286,107,17,2,تَعْلَمْ,تَعلَم
1860,2,286,107,17,3,أَنَّ,أَنَّ
1861,2,286,107,17,4,ٱللَّهَ,اللَّهَ
1862,2,286,107,17,5,لَهُۥ,لَهُ
1863,2,286,107,17,6,مُلْكُ,مُلكُ
1864,2,286,107,17,7,ٱلسَّمَٰوَٰتِ,السَّمٰوٰتِ
1865,2,286,107,17,8,وَٱلْأَرْضِ,وَالأَرضِ
1866,2,286,107,17,9,وَمَا,وَما
1867,2,286,107,17,10,لَكُم,لَكُم
1868,2,286,107,17,11,مِّن,مِن
1869,2,286,107,17,12,دُونِ,دونِ
1870,2,286,107,17,13,ٱللَّهِ,اللَّهِ
1871,2,286,107,17,14,مِن,مِن
1872,2,286,107,17,15,وَلِىٍّ,وَلِىٍّ
1873,2,286,107,17,16,وَلَا,وَلا
1874,2,286,107,17,17,نَصِيرٍ,نَصيرٍ
1875,2,286,108,18,1,أَمْ,أَم
1876,2,286,108,18,2,تُرِيدُونَ,تُريدونَ
1877,2,286,108,18,3,أَن,أَن
1878,2,286,108,18,4,تَسْـَٔلُوا۟,تَسـَٔلوا
1879,2,286,108,18,5,رَسُولَكُمْ,رَسولَكُم
1880,2,286,108,18,6,كَمَا,كَما
1881,2,286,108,18,7,سُئِلَ,سُئِلَ
1882,2,286,108,18,8,مُوسَىٰ,موسىٰ
1883,2,286,108,18,9,مِن,مِن
1884,2,286,108,18,10,قَبْلُ,قَبلُ
1885,2,286,108,18,11,وَمَن,وَمَن
1886,2,286,108,18,12,يَتَبَدَّلِ,يَتَبَدَّلِ
1887,2,286,108,18,13,ٱلْكُفْرَ,الكُفرَ
1888,2,286,108,18,14,بِٱلْإِيمَٰنِ,بِالإيمٰنِ
1889,2,286,108,18,15,فَقَدْ,فَقَد
1890,2,286,108,18,16,ضَلَّ,ضَلَّ
1891,2,286,108,18,17,سَوَآءَ,سَواءَ
1892,2,286,108,18,18,ٱلسَّبِيلِ,السَّبيلِ
1893,2,286,109,33,1,وَدَّ,وَدَّ
1894,2,286,109,33,2,كَثِيرٌ,كَثيرٌ
1895,2,286,109,33,3,مِّنْ,مِن
1896,2,286,109,33,4,أَهْلِ,أَهلِ
1897,2,286,109,33,5,ٱلْكِتَٰبِ,الكِتٰبِ
1898,2,286,109,33,6,لَوْ,لَو
1899,2,286,109,33,7,يَرُدُّونَكُم,يَرُدّونَكُم
1900,2,286,109,33,8,مِّنۢ,مِن
1901,2,286,109,33,9,بَعْدِ,بَعدِ
1902,2,286,109,33,10,إِيمَٰنِكُمْ,إيمٰنِكُم
1903,2,286,109,33,11,كُفَّارًا,كُفّارًا
1904,2,286,109,33,12,حَسَدًا,حَسَدًا
1905,2,286,109,33,13,مِّنْ,مِن
1906,2,286,109,33,14,عِندِ,عِندِ
1907,2,286,109,33,15,أَنفُسِهِم,أَنفُسِهِم
1908,2,286,109,33,16,مِّنۢ,مِن
1909,2,286,109,33,17,بَعْدِ,بَعدِ
1910,2,286,109,33,18,مَا,ما
1911,2,286,109,33,19,تَبَيَّنَ,تَبَيَّنَ
1912,2,286,109,33,20,لَهُمُ,لَهُمُ
1913,2,286,109,33,21,ٱلْحَقُّ,الحَقُّ
1914,2,286,109,33,22,فَٱعْفُوا۟,فَاعفوا
1915,2,286,109,33,23,وَٱصْفَحُوا۟,وَاصفَحوا
1916,2,286,109,33,24,حَتَّىٰ,حَتّىٰ
1917,2,286,109,33,25,يَأْتِىَ,يَأتِىَ
1918,2,286,109,33,26,ٱللَّهُ,اللَّهُ
1919,2,286,109,33,27,بِأَمْرِهِۦٓ,بِأَمرِهِ
1920,2,286,109,33,28,إِنَّ,إِنَّ
1921,2,286,109,33,29,ٱللَّهَ,اللَّهَ
1922,2,286,109,33,30,عَلَىٰ,عَلىٰ
1923,2,286,109,33,31,كُلِّ,كُلِّ
1924,2,286,109,33,32,شَىْءٍ,شَيءٍ
1925,2,286,109,33,33,قَدِيرٌ,قَديرٌ
1926,2,286,110,17,1,وَأَقِيمُوا۟,وَأَقيمُوا
1927,2,286,110,17,2,ٱلصَّلَوٰةَ,الصَّلوٰةَ
1928,2,286,110,17,3,وَءَاتُوا۟,وَءاتُوا
1929,2,286,110,17,4,ٱلزَّكَوٰةَ,الزَّكوٰةَ
1930,2,286,110,17,5,وَمَا,وَما
1931,2,286,110,17,6,تُقَدِّمُوا۟,تُقَدِّموا
1932,2,286,110,17,7,لِأَنفُسِكُم,لِأَنفُسِكُم
1933,2,286,110,17,8,مِّنْ,مِن
1934,2,286,110,17,9,خَيْرٍ,خَيرٍ
1935,2,286,110,17,10,تَجِدُوهُ,تَجِدوهُ
1936,2,286,110,17,11,عِندَ,عِندَ
1937,2,286,110,17,12,ٱللَّهِ,اللَّهِ
